D:\Self Driving\Data\IMG\center_2024_06_13_12_24_01_604.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_01_604.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_01_604.jpg, 0, 0, 0, 8.039102E-05
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_01_704.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_01_704.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_01_704.jpg, 0, 0, 0, 7.874236E-05
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_01_814.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_01_814.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_01_814.jpg, 0, 0, 0, 7.794993E-05
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_01_916.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_01_916.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_01_916.jpg, 0, 0, 0, 7.803465E-05
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_02_026.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_02_026.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_02_026.jpg, 0, 0, 0, 7.808262E-05
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_02_139.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_02_139.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_02_139.jpg, 0, 0, 0, 8.03393E-05
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_02_246.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_02_246.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_02_246.jpg, 0, 0, 0, 7.829432E-05
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_02_355.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_02_355.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_02_355.jpg, 0, 0, 0, 7.831732E-05
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_02_463.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_02_463.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_02_463.jpg, 0, 0, 0, 7.817721E-05
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_02_564.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_02_564.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_02_564.jpg, 0, 0, 0, 7.848009E-05
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_02_665.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_02_665.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_02_665.jpg, 0, 0.1671981, 0, 0.09836863
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_02_774.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_02_774.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_02_774.jpg, 0, 0.4946835, 0, 0.4807743
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_02_884.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_02_884.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_02_884.jpg, 0, 0.8205285, 0, 1.48557
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_02_993.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_02_993.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_02_993.jpg, -0.1907793, 1, 0, 2.662124
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_03_097.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_03_097.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_03_097.jpg, -0.4732064, 1, 0, 3.825736
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_03_208.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_03_208.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_03_208.jpg, -0.1727165, 1, 0, 5.22789
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_03_318.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_03_318.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_03_318.jpg, 0, 1, 0, 6.375835
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_03_428.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_03_428.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_03_428.jpg, -0.1473972, 1, 0, 7.741611
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_03_539.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_03_539.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_03_539.jpg, -0.4450155, 1, 0, 8.82163
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_03_647.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_03_647.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_03_647.jpg, -0.08556566, 1, 0, 10.16446
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_03_759.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_03_759.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_03_759.jpg, 0, 1, 0, 11.26085
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_03_873.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_03_873.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_03_873.jpg, -0.135423, 0.9470845, 0, 12.40997
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_03_981.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_03_981.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_03_981.jpg, -0.4342497, 0.8296483, 0, 13.46847
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_04_081.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_04_081.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_04_081.jpg, -0.6631887, 0.5306905, 0, 13.91042
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_04_195.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_04_195.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_04_195.jpg, -0.2960634, 0.1635652, 0, 14.0889
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_04_305.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_04_305.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_04_305.jpg, 0, 0.2212312, 0, 14.06101
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_04_407.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_04_407.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_04_407.jpg, 0, 0.5301775, 0, 14.58113
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_04_506.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_04_506.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_04_506.jpg, 0, 0.5472157, 0, 15.06357
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_04_616.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_04_616.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_04_616.jpg, 0, 0.250462, 0, 15.50414
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_04_721.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_04_721.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_04_721.jpg, 0, 0, 0, 15.25627
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_04_825.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_04_825.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_04_825.jpg, 0, 0.3118401, 0, 15.29976
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_04_925.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_04_925.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_04_925.jpg, 0, 0.6139566, 0, 15.90271
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_05_031.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_05_031.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_05_031.jpg, 0, 0.9067548, 0, 16.62742
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_05_143.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_05_143.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_05_143.jpg, -0.199308, 1, 0, 17.89424
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_05_255.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_05_255.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_05_255.jpg, -0.1768578, 1, 0, 18.88806
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_05_356.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_05_356.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_05_356.jpg, 0, 1, 0, 19.90304
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_05_465.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_05_465.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_05_465.jpg, -0.1955898, 1, 0, 21.09959
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_05_575.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_05_575.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_05_575.jpg, -0.3252186, 1, 0, 22.00351
D:\Self Driving\Data\IMG\center_2024_06_13_12_24_05_688.jpg, D:\Self Driving\Data\IMG\left_2024_06_13_12_24_05_688.jpg, D:\Self Driving\Data\IMG\right_2024_06_13_12_24_05_688.jpg, 0, 1, 0, 23.18293
